postal_code,http://webprotege.stanford.edu/R9vkBr0EApzeMGfa0rJGo9G,http://webprotege.stanford.edu/RJAL6Zu9F3EHB35HCs3cYD,http://webprotege.stanford.edu/RcIHdxpjQwjr8EG8yMhEYV,http://webprotege.stanford.edu/RDudF9SBo28CKqKpRN9poYL,http://webprotege.stanford.edu/RLc1ySxaRs4HWkW4m5w2Me
7438,True,False,True,True,False
7513,True,False,True,True,False
7509,True,,,,
7544,True,,,,
7011,True,False,True,True,False
7435,True,False,True,True,False
7456,True,False,True,True,False
7502,True,False,True,True,False
7036,True,False,True,True,False
7060,True,False,True,True,False
7204,True,False,True,True,False
7974,True,False,True,True,False
7061,True,,,,
7023,True,False,True,True,False
7076,True,False,True,True,False
7202,True,False,True,True,False
7922,True,False,True,True,False
7016,True,False,True,True,False
7033,True,False,True,True,False
7092,True,False,True,True,False
7206,True,False,True,True,False
7902,True,,,,
7203,True,False,True,True,False
7027,True,False,True,True,False
7063,True,False,True,True,False
7066,True,False,True,True,False
7081,True,False,True,True,False
7208,True,False,True,True,False
7091,True,,,,
7090,True,False,True,True,False
7207,True,,,,
7901,True,False,True,True,False
7069,True,False,True,False,False
7062,True,False,True,True,False
7880,True,False,False,False,False
7860,True,False,False,True,True
7846,True,False,False,False,False
7874,True,False,False,True,False
8865,True,False,True,False,False
8886,True,False,False,False,False
7838,True,False,False,False,False
7821,True,False,False,True,True
8808,True,False,False,False,False
7863,True,False,False,False,False
7820,True,False,False,False,False
7823,True,False,False,False,False
7832,True,False,False,False,False
7844,True,,,,
7825,True,False,False,False,False
7833,True,False,False,False,False
87110,True,False,False,False,False
87068,True,False,False,True,False
87035,True,False,False,True,False
87015,True,False,False,True,False
87103,True,,,,
87105,True,False,False,False,False
87047,True,False,False,True,True
87048,True,False,False,True,False
87176,True,,,,
87197,True,,,,
87190,True,,,,
87131,True,,,,
87108,True,False,False,False,False
87111,True,False,False,False,False
87122,True,False,False,False,True
87154,True,,,,
87008,True,False,False,False,True
87116,True,False,False,False,False
87109,True,False,False,False,False
87112,True,False,False,False,False
87113,True,False,False,False,False
87124,True,False,False,True,False
87121,True,False,False,False,False
87181,True,,,,
87199,True,,,,
87195,True,,,,
87187,True,,,,
87106,True,False,False,False,False
87120,True,False,False,False,False
87102,True,False,False,False,False
87101,True,,,,
87193,True,,,,
87119,True,,,,
87196,True,,,,
87153,True,,,,
87115,True,,,,
87104,True,False,False,False,False
87016,True,False,False,True,True
87117,True,False,False,False,False
87192,True,,,,
87022,True,False,False,False,False
87059,True,False,False,False,True
87144,True,False,False,True,False
87125,True,,,,
87184,True,,,,
87194,True,,,,
87185,True,,,,
87151,True,,,,
87114,True,False,False,False,False
87107,True,False,False,False,False
87123,True,False,False,False,False
87198,True,,,,
87191,True,,,,
87026,True,False,False,True,False
87827,True,False,False,False,True
87829,True,False,False,False,True
87820,True,False,False,False,True
87824,True,False,False,False,True
87830,True,False,False,False,True
87821,True,False,False,False,True
88039,True,False,False,False,True
88232,True,False,False,True,False
88201,True,False,False,True,True
88344,True,False,False,True,True
88203,True,False,False,True,True
88202,True,,,,
88116,True,False,False,True,True
88339,True,False,False,True,True
88230,True,False,False,True,False
88081,True,False,False,True,False
88005,True,False,False,True,False
88004,True,False,False,True,False
88027,True,False,False,True,False
88007,True,False,False,True,False
88044,True,False,False,True,False
88063,True,False,False,True,False
87940,True,False,False,True,False
88054,True,,,,
88021,True,False,False,True,False
88047,True,False,False,True,False
87937,True,False,False,True,False
88058,True,,,,
88001,True,False,False,True,False
88011,True,False,False,True,False
88002,True,False,False,True,False
88008,True,False,False,True,False
88072,True,False,False,True,False
88013,True,,,,
88046,True,False,False,True,False
88052,True,False,False,True,False
88033,True,False,False,True,False
87936,True,False,False,True,False
88032,True,False,False,True,False
88048,True,False,False,True,False
88003,True,False,False,True,False
87941,True,False,False,True,False
88012,True,False,False,True,False
88024,True,False,False,True,False
88210,True,False,False,True,True
88253,True,False,False,True,False
88263,True,False,False,True,False
88221,True,,,,
88255,True,False,False,True,False
88250,True,False,False,True,True
88268,True,False,False,True,False
88220,True,False,False,True,False
88256,True,False,False,True,False
88254,True,False,False,True,False
88043,False,False,False,False,False
88023,False,False,False,False,False
88028,False,False,False,False,True
88026,False,False,False,False,False
88041,False,False,False,False,True
88049,False,False,False,False,True
88062,False,,,,
88055,False,False,False,False,True
88065,False,False,False,False,False
88061,False,False,False,False,True
88025,False,False,False,False,True
88034,False,False,False,False,False
88051,False,False,False,False,True
88036,False,,,,
88022,False,False,False,False,True
88040,False,False,False,False,True
88053,False,False,False,False,True
88038,False,False,False,False,True
88267,True,False,False,True,True
88260,True,False,False,True,True
88213,True,,,,
88114,True,False,False,True,True
88265,True,False,False,True,False
88264,True,False,False,True,True
88252,True,False,False,True,False
88241,True,,,,
88231,True,False,False,True,False
88242,True,False,False,True,False
88240,True,False,False,True,True
88262,True,False,False,True,True
88348,False,False,False,False,True
88336,False,False,False,False,False
88323,False,False,False,False,False
88324,False,False,False,False,True
88318,False,False,False,False,True
88345,False,False,False,False,True
88316,False,False,False,False,True
88355,False,False,False,False,False
88301,False,False,False,False,True
88341,False,False,False,False,True
88338,False,False,False,False,True
88346,False,False,False,False,True
88312,False,False,False,False,True
88351,False,False,False,False,True
88343,False,False,False,False,True
87547,False,,,,
88030,True,False,False,True,True
88029,True,False,False,True,False
88031,True,,,,
87528,True,False,False,True,True
87531,True,False,False,True,True
87029,True,False,False,True,True
87575,True,False,False,True,True
87523,True,False,False,True,True
87522,True,False,False,True,True
87510,True,False,False,True,True
87012,True,False,False,True,True
87532,True,False,False,True,True
87566,True,False,False,True,False
87530,True,False,False,True,True
87548,True,False,False,True,False
87554,True,False,False,True,True
87017,True,False,False,True,True
87539,True,False,False,True,True
87520,True,False,False,True,True
87537,True,False,False,True,True
87551,True,False,False,True,False
87582,True,False,False,True,True
87064,True,False,False,True,True
87527,True,False,False,True,True
87515,True,False,False,True,True
87506,True,False,False,True,True
87518,True,False,False,True,True
87581,True,False,False,True,True
87578,True,False,False,True,True
87516,True,False,False,True,True
87511,True,False,False,True,True
87041,True,False,False,True,True
87072,True,False,False,True,False
87544,True,False,False,True,True
87025,True,False,False,True,True
87053,True,False,False,True,False
87174,True,,,,
87027,True,False,False,True,True
87044,True,False,False,True,True
87004,True,False,False,True,False
87024,True,False,False,True,True
87001,True,False,False,True,False
87083,True,False,False,True,False
87043,True,False,False,True,True
87052,True,False,False,True,False
87018,True,False,False,True,False
87046,True,False,False,True,True
87013,True,False,False,True,True
87402,True,False,False,True,False
87499,True,False,False,True,False
87418,True,False,False,True,False
87455,True,False,False,True,True
87421,True,False,False,True,False
87419,True,False,False,True,True
87461,True,False,False,True,True
87413,True,False,False,True,False
87420,True,False,False,True,False
87416,True,False,False,True,False
87417,True,False,False,True,False
87364,True,False,False,True,True
87037,True,False,False,True,False
87412,True,False,False,True,True
87401,True,False,False,True,False
87410,True,False,False,True,True
87415,True,False,False,True,False
87502,True,,,,
87504,True,,,,
87567,True,False,False,True,False
87505,True,False,False,True,True
87592,True,,,,
87501,True,False,False,True,True
87540,True,False,False,True,True
87010,True,False,False,True,False
87508,True,False,False,True,True
87552,True,False,False,True,True
87507,True,False,False,True,False
87594,True,,,,
87056,True,False,False,True,False
87574,True,False,False,True,True
87535,True,False,False,True,True
87823,False,False,False,True,False
87825,False,False,False,True,True
87801,False,False,False,True,False
87028,False,False,False,True,False
87011,False,False,False,True,False
87828,False,False,False,True,False
87831,False,False,False,True,False
87832,False,False,False,True,True
87514,False,False,False,True,True
87524,False,False,False,True,False
87577,False,False,False,True,True
87576,False,,,,
87579,False,False,False,True,True
87580,False,False,False,True,True
87525,False,False,False,True,True
87571,False,False,False,True,True
87519,False,False,False,True,False
87543,False,False,False,True,True
87512,False,False,False,True,True
87553,False,False,False,True,True
87558,False,False,False,True,True
87549,False,False,False,True,True
87557,False,False,False,True,True
87529,False,False,False,True,False
87521,False,False,False,True,True
87513,False,False,False,True,False
87517,False,False,False,True,True
87564,False,False,False,True,True
87556,False,False,False,True,True
87031,True,False,False,True,False
87060,True,,,,
87042,True,False,False,True,False
87062,True,False,False,True,False
87006,True,False,False,True,False
87002,True,False,False,True,False
87023,True,False,False,True,False
12087,True,False,True,False,True
12189,True,False,True,False,False
12204,True,False,True,False,True
12207,True,False,True,False,False
12226,True,,,,
12234,True,,,,
12232,True,,,,
12055,True,,,,
12469,True,False,True,False,False
12047,True,False,True,False,False
12157,True,False,True,False,False
12183,True,False,True,False,False
12007,True,False,True,False,False
12041,True,False,True,False,False
12255,True,,,,
12460,True,False,True,False,False
12023,True,False,True,False,False
12053,True,False,True,False,False
12161,True,False,True,False,False
12122,True,False,True,False,False
12206,True,False,True,False,False
12306,True,False,True,False,True
12257,True,,,,
12107,True,,,,
12245,True,,,,
12083,True,False,True,False,False
12158,True,False,True,False,True
12205,True,False,True,False,True
12309,True,False,True,False,True
12247,True,,,,
12223,True,,,,
12222,True,False,True,False,False
12260,True,,,,
12235,True,,,,
12249,True,,,,
12110,True,False,True,False,True
12159,True,False,True,False,True
12202,True,False,True,False,False
12193,True,False,True,False,True
12067,True,False,True,False,True
12077,True,False,True,False,True
12084,True,False,True,False,True
12059,True,False,True,False,True
12147,True,False,True,False,False
12143,True,False,True,False,True
12186,True,False,True,False,True
12209,True,False,True,False,False
12303,True,False,True,False,True
12304,True,False,True,False,False
